avg_vol_3_month,intraday_price,market_cap,name,pe_ratio_ttm,percent_change,price_change,sector,ticker,volume
5797000.0,7.07,1100000000.0,"Stem, Inc.",,+6.80,+0.45,technology,STEM,4195000.0
596437,23.84,1046999999.9999999,"Avid Technology, Inc.",24.83,+2.23,+0.52,technology,AVID,333485
260137,5.90,1026000000.0,Grindr Inc.,,+0.34,+0.02,technology,GRND,58219
517017,5.45,1024000000.0,VTEX,,+2.64,+0.14,technology,VTEX,252646
437195,30.96,956707000.0,"Ebix, Inc.",18.11,+9.40,+2.66,technology,EBIX,721750
215387,34.59,956258000.0,PAR Technology Corporation,,+3.53,+1.18,technology,PAR,124157
187438,26.51,944366000.0,"Benchmark Electronics, Inc.",13.59,+1.77,+0.46,technology,BHE,190147
223461,32.88,903832000.0,Alpha and Omega Semiconductor Limited,35.35,+4.55,+1.43,technology,AOSL,188175
206333,5.71,892125000.0,Yalla Group Limited,12.69,+2.15,+0.12,technology,YALA,254287
22543,22.94,836413000.0,ChipMOS TECHNOLOGIES INC.,7.75,-0.86,-0.20,technology,IMOS,16620
139396,25.01,832393000.0,"i3 Verticals, Inc.",,+1.79,+0.44,technology,IIIV,59034
466661,10.85,827718000.0,"Enfusion, Inc.",271.25,+0.65,+0.07,technology,ENFN,140407
159243,18.79,823376000.0,Radware Ltd.,,+1.24,+0.23,technology,RDWR,119044
821474,12.00,800653000.0,"Weave Communications, Inc.",,+3.27,+0.38,technology,WEAV,700628
201022,5.96,797782000.0,CI&T Inc,28.38,-0.33,-0.02,technology,CINT,210077
89553,8.99,793338000.0,WalkMe Ltd.,,+5.52,+0.47,technology,WKME,80056
474801,16.69,774545000.0,"Couchbase, Inc.",,+1.95,+0.32,technology,BASE,357014
916311,9.73,765316000.0,"ADTRAN Holdings, Inc.",,-0.51,-0.05,technology,ADTN,661214
121562,30.09,749235000.0,"ScanSource, Inc.",8.27,+1.62,+0.48,technology,SCSC,92058
43458,9.74,742404000.0,Snap One Holdings Corp.,,-2.21,-0.22,technology,SNPO,32924
494933,12.03,737042000.0,Paysafe Limited,,+3.89,+0.45,technology,PSFE,288838
1122,21.71,736468000.0,Nayax Ltd.,,+3.23,+0.68,technology,NYAX,173
46654,128.66,692742000.0,"Mesa Laboratories, Inc.",756.82,+0.48,+0.61,technology,MLAB,21267
194777,53.65,690111000.0,Bel Fuse Inc.,10.77,-6.76,-3.89,technology,BELFB,422791
603425,8.06,667518000.0,"Expensify, Inc.",,+3.60,+0.28,technology,EXFY,254557
94145,7.68,660724000.0,SecureWorks Corp.,,+0.66,+0.05,technology,SCWX,51872
237833,14.40,660250000.0,"nLIGHT, Inc.",,+1.69,+0.24,technology,LASR,171944
7311,53.45,659995000.0,Bel Fuse Inc.,10.73,-11.02,-6.62,technology,BELFA,39505
148704,32.41,637171000.0,"Consensus Cloud Solutions, Inc.",9.26,-0.80,-0.26,technology,CCSI,64225
145804,27.16,635979000.0,"CEVA, Inc.",,+0.15,+0.04,technology,CEVA,243763
132496,23.25,632151000.0,"The Hackett Group, Inc.",18.60,+2.20,+0.50,technology,HCKT,83562
22753,12.55,622476000.0,Magic Software Enterprises Ltd.,15.30,+4.58,+0.55,technology,MGIC,19468
1563000.0,11.49,610810000.0,Absolute Software Corporation,,0.00,0.00,technology,ABST,704052
142643,29.60,601641000.0,Digimarc Corporation,,-1.14,-0.34,technology,DMRC,140966
247282,9.74,581002000.0,"CS Disco, Inc.",,+3.73,+0.35,technology,LAW,186483
107433,7.19,560491000.0,Similarweb Ltd.,,+0.28,+0.02,technology,SMWB,108556
44677,27.81,559217000.0,Ituran Location and Control Ltd.,14.26,-0.78,-0.22,technology,ITRN,65583
352346,7.71,559124000.0,"Cantaloupe, Inc.",,+3.49,+0.26,technology,CTLP,189072
239129,13.12,557831000.0,Xperi Inc.,,+2.98,+0.38,technology,XPER,97540
76170,14.36,509954000.0,MoneyLion Inc.,,+6.45,+0.87,technology,ML,49946
58922,37.41,508772000.0,"Vishay Precision Group, Inc.",14.22,+1.11,+0.41,technology,VPG,39186
27003,9.43,478365000.0,Telesat Corporation,,+3.63,+0.33,technology,TSAT,57041
203051,7.98,471356000.0,Materialise NV,399.00,+0.38,+0.03,technology,MTLS,130267
394229,8.85,405899000.0,"ON24, Inc.",,+0.57,+0.05,technology,ONTF,227726
235558,13.64,396321000.0,"NETGEAR, Inc.",,+1.04,+0.14,technology,NTGR,307652
257846,11.53,393939000.0,"American Software, Inc.",37.19,+3.97,+0.44,technology,AMSWA,358609
318159,9.25,390956000.0,Magnachip Semiconductor Corporation,,+1.43,+0.13,technology,MX,156580
386517,15.15,387282000.0,Bandwidth Inc.,,+3.48,+0.51,technology,BAND,236649
397327,5.42,374041000.0,Cognyte Software Ltd.,,+7.33,+0.37,technology,CGNT,697802
122416,47.81,1402000000.0,"Stock Yards Bancorp, Inc.",12.23,-0.50,-0.24,financial_services,SYBT,63310
515485,18.54,1399000000.0,"Provident Financial Services, Inc.",8.03,-3.29,-0.63,financial_services,PFS,543506
225280,51.96,1398000000.0,"Pathward Financial, Inc.",11.42,-2.50,-1.33,financial_services,CASH,312120
158537,47.30,1392000000.0,"Donnelley Financial Solutions, Inc.",15.98,+0.15,+0.07,financial_services,DFIN,129791
290025,11.85,1376000000.0,"P10, Inc.",62.37,+1.98,+0.23,financial_services,PX,130588
185308,33.08,1356000000.0,First Bancorp,9.34,-3.70,-1.27,financial_services,FBNC,170392
479874,6.56,1349000000.0,Nuveen Preferred Securities Income Fund,,+0.46,+0.03,financial_services,JPS,383698
63616,13.71,1334000000.0,"SRH Total Return Fund, Inc.",20.77,+0.37,+0.05,financial_services,STEW,93753
184193,24.86,1325000000.0,"Stellar Bancorp, Inc.",16.25,-2.89,-0.74,financial_services,STEL,204801
124946,17.31,1324000000.0,Eaton Vance Tax-Advantaged Global Dividend Income Fund,31.47,+0.41,+0.07,financial_services,ETG,163930
177161,49.19,1311000000.0,Westamerica Bancorporation,8.51,-0.16,-0.08,financial_services,WABC,166737
1064000.0,10.86,1303000000.0,"Hope Bancorp, Inc.",7.14,-0.37,-0.04,financial_services,HOPE,714514
232517,34.36,1296000000.0,National Bank Holdings Corporation,12.18,+0.23,+0.08,financial_services,NBHC,117813
481146,9.08,1296000000.0,"BlackRock Corporate High Yield Fund, Inc.",,+1.34,+0.12,financial_services,HYT,541051
183700,47.13,1284000000.0,Stewart Information Services Corporation,13.35,+0.45,+0.21,financial_services,STC,88292
181498,53.50,1256000000.0,"Encore Capital Group, Inc.",30.23,+1.52,+0.80,financial_services,ECPG,90845
96988,37.38,1241000000.0,TriCo Bancshares,8.84,-0.13,-0.05,financial_services,TCBK,55069
340266,12.12,1239000000.0,DoubleLine Income Solutions Fund,,+0.66,+0.08,financial_services,DSL,337936
48629,83.65,1231000000.0,"Nicolet Bankshares, Inc.",20.71,+0.76,+0.63,financial_services,NIC,38877
278014,30.13,1231000000.0,Horace Mann Educators Corporation,,+0.47,+0.14,financial_services,HMN,252625
174093,12.83,1216000000.0,"Virtus Dividend, Interest & Premium Strategy Fund",,+0.23,+0.03,financial_services,NFJ,232225
172677,31.58,1208000000.0,"S&T Bancorp, Inc.",8.12,-0.88,-0.28,financial_services,STBA,115497
209237,21.66,1198000000.0,First Busey Corporation,8.91,+0.74,+0.16,financial_services,BUSE,287028
58398,15.22,1198000000.0,Noah Holdings Limited,8.23,-1.93,-0.30,financial_services,NOAH,61799
430098,8.74,1190000000.0,"Kayne Anderson Energy Infrastructure Fund, Inc.",3.48,+2.10,+0.18,financial_services,KYN,301524
97819,35.05,1183000000.0,BlackRock Science and Technology Trust,,+0.31,+0.11,financial_services,BST,85825
278472,10.58,1170000000.0,Nuveen Municipal High Income Opportunity Fund,,+0.47,+0.05,financial_services,NMZ,357395
62167,46.90,1158000000.0,1st Source Corporation,9.18,-0.17,-0.08,financial_services,SRCE,60523
681111,5.66,1156000000.0,Banco BBVA Argentina S.A.,4.64,-0.35,-0.02,financial_services,BBAR,201041
14080,19.28,1151000000.0,Aspen Insurance Holdings Limited,,+2.89,+0.54,financial_services,AHL-PD,20735
26953000.0,9.30,1118000000.0,PacWest Bancorp,,-1.59,-0.15,financial_services,PACW,5768000.0
332946,18.63,1107000000.0,OceanFirst Financial Corp.,7.64,-1.06,-0.20,financial_services,OCFC,244977
324622,9.50,1104000000.0,Eaton Vance Limited Duration Income Fund,,0.00,0.00,financial_services,EVV,181947
338850,24.47,1097000000.0,"Sandy Spring Bancorp, Inc.",7.65,-0.24,-0.06,financial_services,SASR,217272
66769,72.00,1070000000.0000001,"Safety Insurance Group, Inc.",40.45,+0.32,+0.23,financial_services,SAFT,33070
203209,10.85,1058000000.0,"BlackRock MuniHoldings California Quality Fund, Inc.",,+0.18,+0.02,financial_services,MUC,296183
312788,29.70,1044999999.9999999,"Argo Group International Holdings, Ltd.",,0.00,0.00,financial_services,ARGO,81439
1214000.0,6.96,1038999999.9999999,"WisdomTree, Inc.",14.20,+3.11,+0.21,financial_services,WT,1931000.0
137427,38.63,1038000000.0,"Employers Holdings, Inc.",14.36,-0.03,-0.01,financial_services,EIG,96953
16943,37.09,1038000000.0,Central Securities Corporation,,+0.11,+0.04,financial_services,CET,15752
249762,22.81,1032999999.9999999,"Berkshire Hills Bancorp, Inc.",10.46,+0.09,+0.02,financial_services,BHLB,159464
161872,33.21,1026999999.9999999,"Southside Bancshares, Inc.",9.94,0.00,0.00,financial_services,SBSI,150365
18437,42.64,1022000000.0,"General American Investors Company, Inc.",,+0.40,+0.17,financial_services,GAM,7558
270582,19.55,1016999999.9999999,Green Dot Corporation,17.00,+1.30,+0.25,financial_services,GDOT,247602
198837,16.41,1014000000.0,BlackRock Taxable Municipal Bond Trust,,-0.42,-0.07,financial_services,BBN,194344
159467,18.23,1008000000.0,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund,,0.00,0.00,financial_services,PTA,316600
112704,32.60,1002999999.9999999,"Origin Bancorp, Inc.",10.19,+0.28,+0.09,financial_services,OBK,82761
826983,5.04,999714000.0,FS Credit Opportunities Corp.,,0.00,0.00,financial_services,FSCO,619414
371574,25.88,998660000.0,"Avantax, Inc.",,-0.04,-0.01,financial_services,AVTA,84370
90390,52.12,998181000.0,"AMERISAFE, Inc.",18.03,-1.25,-0.66,financial_services,AMSF,148006
140022,28.17,995939000.0,Peoples Bancorp Inc.,7.68,+0.28,+0.08,financial_services,PEBO,153613
54519,157.89,985313000.0,World Acceptance Corporation,23.43,+1.03,+1.61,financial_services,WRLD,21401
225922,15.11,982437000.0,"Lakeland Bancorp, Inc.",8.99,-3.57,-0.56,financial_services,LBAI,243747
108387,18.39,961543000.0,Eaton Vance Enhanced Equity Income Fund II,,+0.49,+0.09,financial_services,EOS,118906
232046,10.26,959383000.0,BlackRock Credit Allocation Income Trust,,-0.29,-0.03,financial_services,BTZ,385435
122322,15.76,958961000.0,First Trust Intermediate Duration Preferred & Income Fund,,+0.32,+0.05,financial_services,FPF,132517
175767,14.72,950357000.0,"Bain Capital Specialty Finance, Inc.",9.44,+0.20,+0.03,financial_services,BCSF,250432
658740,10.68,950042000.0,"Brookline Bancorp, Inc.",8.97,+0.38,+0.04,financial_services,BRKL,592980
166461,40.79,948800000.0,"A-Mark Precious Metals, Inc.",6.61,+0.59,+0.24,financial_services,AMRK,84387
198903,17.03,948704000.0,Brookfield Real Assets Income Fund Inc.,,+0.35,+0.06,financial_services,RA,184830
2681,25.26,707877000.0,Federal Agricultural Mortgage Corporation,2.27,+0.70,+0.18,financial_services,AGM-PC,2917
123843,19.80,945102000.0,"Cohen & Steers REIT and Preferred Income Fund, Inc.",,+1.54,+0.30,financial_services,RNP,147743
103246,66.08,939453000.0,Preferred Bank,6.90,+0.30,+0.20,financial_services,PFBC,169100
540595,23.86,934591000.0,"PRA Group, Inc.",49.71,+1.62,+0.38,financial_services,PRAA,222223
7851000.0,9.58,919500000.0,Applied Digital Corporation,,+1.86,+0.18,financial_services,APLD,3980000.0
255701,8.33,912951000.0,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,,+0.36,+0.03,financial_services,ETW,332067
407206,16.80,907665000.0,ProAssurance Corporation,,-1.47,-0.25,financial_services,PRA,244511
145003,10.40,907247000.0,Nuveen New York AMT-Free Quality Municipal Income Fund,,+0.19,+0.02,financial_services,NRK,173203
850354,6.63,902734000.0,"Capitol Federal Financial, Inc.",12.51,-0.60,-0.04,financial_services,CFFN,589050
1767000.0,8.39,901657000.0,LendingClub Corporation,3.34,-0.12,-0.01,financial_services,LC,3600000.0
478640,8.35,901099000.0,"Barings BDC, Inc.",49.12,+0.36,+0.03,financial_services,BBDC,363874
22662,45.83,898451000.0,"Republic Bancorp, Inc.",10.18,-0.88,-0.40,financial_services,RBCAA,16063
207853,23.69,892120000.0,"Skyward Specialty Insurance Group, Inc.",22.56,-2.79,-0.68,financial_services,SKWD,236092
274180,8.38,883512000.0,Abrdn Total Dynamic Dividend Fund,20.95,0.00,0.00,financial_services,AOD,271451
212746,21.28,882358000.0,BrightSphere Investment Group Inc.,10.23,-1.30,-0.28,financial_services,BSIG,432836
709066,8.49,873893000.0,"Cornerstone Total Return Fund, Inc.",,+1.19,+0.10,financial_services,CRF,933965
146108,11.86,872648000.0,"BlackRock MuniYield Quality Fund, Inc.",,0.00,0.00,financial_services,MQY,236757
3471,25.51,872434000.0,"General American Investors Company, Inc.",3.44,+0.43,+0.11,financial_services,GAM-PB,8020
86606,29.46,871226000.0,"German American Bancorp, Inc.",9.26,+1.90,+0.55,financial_services,GABC,93308
211656,11.05,870315000.0,Neuberger Berman Next Generation Connectivity Fund Inc.,,+0.55,+0.06,financial_services,NBXG,140689
231212,22.40,869333000.0,"Dime Community Bancshares, Inc.",5.85,-0.80,-0.18,financial_services,DCOM,148425
358241,9.85,862057000.0,Blackrock Resources & Commodities Strategy Trust,6.27,+1.76,+0.17,financial_services,BCX,342409
295643,9.88,857874000.0,Perella Weinberg Partners,,-1.00,-0.10,financial_services,PWP,165263
188411,9.93,856261000.0,AllianceBernstein Global High Income Fund,,+0.40,+0.04,financial_services,AWF,280091
126056,11.47,847300000.0,"BlackRock Municipal Income Fund, Inc.",,0.00,0.00,financial_services,MUI,108212
106583,23.32,847090000.0,"Banco Latinoamericano de Comercio Exterior, S. A.",6.42,+0.56,+0.13,financial_services,BLX,86269
41690,33.44,843531000.0,Sprott Inc.,47.10,+3.72,+1.20,financial_services,SII,78792
62429,19.09,842482000.0,"BlackRock Enhanced Capital and Income Fund, Inc.",,+0.63,+0.12,financial_services,CII,98069
103541,21.95,827719000.0,"Byline Bancorp, Inc.",9.15,-0.90,-0.20,financial_services,BY,134257
943061,14.21,825206000.0,"Banc of California, Inc.",9.23,-1.80,-0.26,financial_services,BANC,1330000.0
112217,17.06,824870000.0,Tekla Healthcare Investors,,-0.47,-0.08,financial_services,HQH,204131
14240,37.05,810902000.0,"Associated Capital Group, Inc.",,+0.14,+0.05,financial_services,AC,13324
296474,20.47,801996000.0,"ConnectOne Bancorp, Inc.",7.18,+2.04,+0.41,financial_services,CNOB,502032
86745,19.33,799413000.0,Tekla Healthcare Opportunities Fund,,-0.46,-0.09,financial_services,THQ,224849
171382,15.70,797480000.0,"Carlyle Secured Lending, Inc.",10.75,-0.82,-0.13,financial_services,CGBD,204190
329033,20.79,792417000.0,Capital Southwest Corporation,18.90,-1.14,-0.24,financial_services,CSWC,263245
181579,21.66,773875000.0,Premier Financial Corp.,8.17,-0.96,-0.21,financial_services,PFC,137358
400950,10.65,766769000.0,Ares Acquisition Corporation,,+0.28,+0.03,financial_services,AAC,37107
175877,11.13,758517000.0,"BlackRock MuniYield Quality Fund III, Inc.",,+0.54,+0.06,financial_services,MYI,116848
73040,16.75,748842000.0,PIMCO Energy and Tactical Credit Opportunities Fund,4.96,+1.09,+0.18,financial_services,NRGX,32611
10350,23.28,373467000.0,Steel Partners Holdings L.P.,6.52,+0.16,+0.04,industrials,SPLP-PA,7978
134214,12.66,340836000.0,Luxfer Holdings PLC,17.11,+1.04,+0.13,industrials,LXFR,188165
45051,32.58,325766000.0,Northwest Pipe Company,10.68,+0.80,+0.26,industrials,NWPX,19916
3291,26.25,324752000.0,Diana Shipping Inc.,27.90,+0.57,+0.15,industrials,DSX-PB,3535
49096,15.34,313691000.0,Capital Product Partners L.P.,2.83,-0.52,-0.08,industrials,CPLP,36036
230772,5.92,312043000.0,"Quad/Graphics, Inc.",,+2.25,+0.13,industrials,QUAD,374252
118141,11.49,311342000.0,SEACOR Marine Holdings Inc.,,-1.46,-0.17,industrials,SMHI,41044
367648,10.08,305110000.0,American Superconductor Corporation,,+2.44,+0.24,industrials,AMSC,2746000.0
76195,14.53,294235000.0,Park Aerospace Corp.,27.94,+0.48,+0.07,industrials,PKE,35670
39261,19.54,294065000.0,Civeo Corporation,,+2.52,+0.48,industrials,CVEO,55022
22516,5.80,283131000.0,"NL Industries, Inc.",34.12,+0.17,+0.01,industrials,NL,6933
126837,6.03,250164000.0,Himalaya Shipping Ltd.,,+0.50,+0.03,industrials,HSHP,255224
146254,12.09,247462000.0,"Mayville Engineering Company, Inc.",13.90,+0.25,+0.03,industrials,MEC,57967
76438,19.27,246920000.0,Park-Ohio Holdings Corp.,17.05,-0.16,-0.03,industrials,PKOH,39778
434256,6.92,235181000.0,Tredegar Corporation,21.62,+0.58,+0.04,industrials,TG,114460
145309,7.74,234537000.0,"Mistras Group, Inc.",35.18,+4.59,+0.34,industrials,MG,61507
164820,5.93,207181000.0,KNOT Offshore Partners LP,9.12,+4.96,+0.28,industrials,KNOP,158946
182398,5.60,193264000.0,Caesarstone Ltd.,,+1.08,+0.06,industrials,CSTE,40983
15319,13.00,179604000.0,"Twin Disc, Incorporated",18.06,+2.28,+0.29,industrials,TWIN,36511
1210,24.99,175647000.0,"Safe Bulkers, Inc.",16.57,0.00,0.00,industrials,SB-PC,345
39535,9.00,175248000.0,Grindrod Shipping Holdings Ltd.,2.45,+1.35,+0.12,industrials,GRIN,30196
1759,24.88,174066000.0,"Safe Bulkers, Inc.",16.50,+0.83,+0.20,industrials,SB-PD,507
72056,6.33,171209000.0,Matrix Service Company,,-0.16,-0.01,industrials,MTRX,20718
23845,14.02,155413000.0,L.B. Foster Company,,+0.72,+0.10,industrials,FSTR,25156
23209,23.29,150503000.0,"Hurco Companies, Inc.",35.29,+2.06,+0.47,industrials,HURC,24155
23524,14.00,149453000.0,Graham Corporation,466.67,-0.43,-0.06,industrials,GHM,29345
782,21.50,145527000.0,Navios Maritime Holdings Inc.,3.83,+2.38,+0.50,industrials,NM-PH,2126
20703,7.89,137592000.0,"Innovative Solutions and Support, Inc.",29.22,-1.87,-0.15,industrials,ISSC,24242
579,21.00,133032000.00000001,Navios Maritime Holdings Inc.,3.74,0.00,0.00,industrials,NM-PG,100
18950,10.12,109689000.0,"BGSF, Inc.",,-0.78,-0.08,industrials,BGSF,5186
18722,11.71,86352000.0,The L.S. Starrett Company,5.18,+0.52,+0.06,industrials,SCX,23507
8673,25.53,85373000.0,"Global Ship Lease, Inc.",4.08,-0.08,-0.02,industrials,GSL-PB,4935
3459,22.52,64000000.0,"Hudson Global, Inc.",15.97,-0.79,-0.18,industrials,HSON,894
107561,8.68,37861000.0,"Team, Inc.",,+4.96,+0.41,industrials,TISI,9298
42708,5.22,33186999.999999996,"Shapeways Holdings, Inc. Common Stock",,+3.37,+0.17,industrials,SHPW,34444
3035,8.24,29058000.0,"Patriot Transportation Holding, Inc.",13.29,+1.74,+0.14,industrials,PATI,7205
17009,24.15,,Triton International Limited,3.00,-0.21,-0.05,industrials,TRTN-PB,10188
6502,19.91,,Textainer Group Holdings Limited,3.52,-0.20,-0.04,industrials,TGH-PB,11152
,9.22,,"Hertz Global Holdings, Inc.",7.73,+6.47,+0.56,industrials,HTZWW,130867
14398,108.61,,RBC Bearings Incorporated,,+1.77,+1.89,industrials,RBCP,8400
34204,27.12,,"WESCO International, Inc.",2.67,+1.08,+0.29,industrials,WCC-PA,52066
8292,24.40,,Compass Diversified,28.34,-0.41,-0.10,industrials,CODI-PC,25743
12222,17.84,,"Babcock & Wilcox Enterprises, Inc.",62.38,+0.22,+0.04,industrials,BW-PA,41712
10439,18.78,,Triton International Limited,2.33,+1.24,+0.23,industrials,TRTN-PE,8188
4874,24.46,,FTAI Aviation Ltd.,,+0.95,+0.23,industrials,FTAIO,2039
13363,23.19,,Triton International Limited,2.88,+1.62,+0.37,industrials,TRTN-PD,8940
5738,23.75,,Textainer Group Holdings Limited,4.20,-0.17,-0.04,industrials,TGH-PA,4524
5562,24.68,,FTAI Aviation Ltd.,,+2.62,+0.63,industrials,FTAIN,6314
7156,24.48,,FTAI Aviation Ltd.,,+0.41,+0.10,industrials,FTAIM,1723
59837,72.19,,"Chart Industries, Inc.",,+5.49,+3.76,industrials,GTLS-PB,169753
9932,23.91,,FTAI Aviation Ltd.,,-0.58,-0.14,industrials,FTAIP,3550
2635,26.58,,Alta Equipment Group Inc.,,-0.67,-0.18,industrials,ALTG-PA,760
14724,23.25,,Triton International Limited,2.89,+1.00,+0.23,industrials,TRTN-PC,11228
794006,5.44,371356000.0,Unisys Corporation,,+0.18,+0.01,technology,UIS,419052
244306,12.60,357433000.0,LSI Industries Inc.,15.95,-1.49,-0.19,technology,LYTS,172373
0,5.67,355583000.0,QIWI plc,1.15,0.00,0.00,technology,QIWI,1
114501,6.23,352722000.0,Gilat Satellite Networks Ltd.,155.75,+2.98,+0.18,technology,GILT,144728
69119,30.57,349742000.0,"Aviat Networks, Inc.",28.05,+0.63,+0.19,technology,AVNW,50001
1527000.0,14.02,335420000.0,"PSQ Holdings, Inc.",,+3.39,+0.46,technology,PSQH,734462
429298,7.19,328607000.0,"Daktronics, Inc.",47.93,+2.42,+0.17,technology,DAKT,209955
194616,10.04,322929000.0,AudioCodes Ltd.,16.46,+0.90,+0.09,technology,AUDC,167134
423669,16.59,313586000.0,"FARO Technologies, Inc.",,+3.17,+0.51,technology,FARO,161702
374972,10.16,283302000.0,Comtech Telecommunications Corp.,,+0.99,+0.10,technology,CMTL,99196
946279,6.19,240262000.0,"Ouster, Inc.",,+5.27,+0.31,technology,OUST,598794
582095,7.06,230395000.0,Immersion Corporation,7.13,+1.73,+0.12,technology,IMMR,272402
122837,9.24,211014000.0,VOXX International Corporation,,+3.36,+0.30,technology,VOXX,57466
43822,24.03,204321000.0,CoreCard Corporation,31.62,+1.78,+0.42,technology,CCRD,23452
23853,29.42,198770000.0,Silicom Ltd.,10.08,-24.66,-9.63,technology,SILC,547291
201591,13.80,195850000.0,"Richardson Electronics, Ltd.",8.90,-0.22,-0.03,technology,RELL,103179
92666,8.56,166956000.0,"KVH Industries, Inc.",428.00,+0.59,+0.05,technology,KVHI,44927
30237,10.75,151000000.0,"Amtech Systems, Inc.",10.34,-1.47,-0.16,technology,ASYS,27714
21656,6.80,150943000.0,MiX Telematics Limited,27.20,+1.49,+0.10,technology,MIXT,5171
164383,11.17,143617000.0,Universal Electronics Inc.,,-2.27,-0.26,technology,UEIC,64036
297688,5.54,142935000.0,SOS Limited,,+0.54,+0.03,technology,SOS,80084
3895,6.15,139443000.0,Mynaric AG,,-1.76,-0.11,technology,MYNA,226
20446,7.91,125744000.0,"Computer Task Group, Incorporated",25.52,+2.86,+0.22,technology,CTG,16772
282043,6.80,90616000.0,"Kaleyra, Inc.",,+0.29,+0.02,technology,KLR,76662
33558,9.35,61186000.0,Ebang International Holdings Inc.,,+2.86,+0.26,technology,EBON,23488
72420,41.64,,Clarivate Plc,,+2.06,+0.84,technology,CLVT-PA,106824
61496,20.91,740879000.0,John Hancock Tax-Advantaged Dividend Income Fund,,+0.87,+0.18,financial_services,HTD,62104
373369,5.07,740869000.0,PIMCO High Income Fund,13.00,+0.60,+0.03,financial_services,PHK,315536
105940,14.15,736472000.0,MainStay CBRE Global Infrastructure Megatrends Term Fund,,-0.56,-0.08,financial_services,MEGI,179283
7806,12.00,731551000.0,Guild Holdings Company,8.76,-3.92,-0.49,financial_services,GHLD,14289
69001,10.36,714840000.0,Churchill Capital Corp VI,33.42,-0.10,-0.01,financial_services,CCVI,5932
108061,13.80,714677000.0,Western Asset Diversified Income Fund,,+0.80,+0.11,financial_services,WDI,139237
176862,15.99,714195000.0,"Old Second Bancorp, Inc.",7.88,-0.19,-0.03,financial_services,OSBC,196559
134375,9.99,710846000.0,Eaton Vance Municipal Bond Fund,,+0.10,+0.01,financial_services,EIM,134935
240072,12.08,697829000.0,BlackRock TCP Capital Corp.,1208.00,+0.25,+0.03,financial_services,TCPC,249294
179506,18.49,695579000.0,"James River Group Holdings, Ltd.",35.56,+0.65,+0.12,financial_services,JRVR,122092
334127,6.60,693455000.0,Nuveen Preferred & Income Opportunities Fund,,+0.92,+0.06,financial_services,JPC,295847
156488,14.42,691378000.0,DoubleLine Yield Opportunities Fund,,+0.63,+0.09,financial_services,DLY,191331
52667,38.38,690214000.0,"Community Trust Bancorp, Inc.",8.53,-0.98,-0.38,financial_services,CTBI,44010
409027,5.08,688894000.0,Nuveen Credit Strategies Income Fund,,+0.20,+0.01,financial_services,JQC,634901
3985,23.24,680995000.0,Federal Agricultural Mortgage Corporation,2.09,-0.04,-0.01,financial_services,AGM-PD,10712
65017,14.53,680229000.0,Nuveen Select Tax-Free Income Portfolio,,-0.34,-0.05,financial_services,NXP,126146
59572,16.79,677060000.0,Eaton Vance Enhanced Equity Income Fund,,-0.12,-0.02,financial_services,EOI,81243
27500,55.33,662272000.0,"Great Southern Bancorp, Inc.",8.54,-0.18,-0.10,financial_services,GSBC,10721
145927,13.77,662259000.0,Flaherty & Crumrine Preferred Securities Income Fund Inc.,,+0.29,+0.04,financial_services,FFC,123267
558591,10.33,660604000.0,AltC Acquisition Corp.,86.08,0.00,0.00,financial_services,ALCC,300440
267008,18.76,657497000.0,Heritage Financial Corporation,8.19,0.00,0.00,financial_services,HFWA,173552
133654,14.90,655610000.0,PIMCO Access Income Fund,,+0.34,+0.05,financial_services,PAXS,231737
146209,11.01,655481000.0,Nuveen Dynamic Municipal Opportunities Fund,,+2.32,+0.25,financial_services,NDMO,244563
520825,5.55,647074000.0,CBRE Global Real Estate Income Fund,,+1.65,+0.09,financial_services,IGR,630702
108453,9.54,643384000.0,Invesco Municipal Opportunity Trust,,+0.21,+0.02,financial_services,VMO,207197
111362,10.23,641828000.0,BlackRock Enhanced Global Dividend Trust,,0.00,0.00,financial_services,BOE,120032
145287,10.19,641333000.0,Ares Acquisition Corporation II,,+0.10,+0.01,financial_services,AACT,3816
411525,14.14,640852000.0,"Ambac Financial Group, Inc.",1.29,+0.57,+0.08,financial_services,AMBC,334529
51316,33.63,637938000.0,"First Community Bankshares, Inc.",11.88,-0.50,-0.17,financial_services,FCBC,27512
115151,18.57,637712000.0,Virtus Artificial Intelligence & Technology Opportunities Fund,,-0.21,-0.04,financial_services,AIO,118231
48043,8.93,637461000.0,Eaton Vance California Municipal Bond Fund,,+0.11,+0.01,financial_services,EVM,44533
126035,13.74,636423000.0,PIMCO Corporate & Income Strategy Fund,16.36,+0.44,+0.06,financial_services,PCN,63712
46179,19.84,632219000.0,"HBT Financial, Inc.",10.61,+0.46,+0.09,financial_services,HBT,18695
120154,11.84,631745000.0,"BlackRock MuniHoldings Fund, Inc.",,+0.25,+0.03,financial_services,MHD,81285
476838,10.36,628463000.0,Eagle Point Credit Company Inc.,,+0.39,+0.04,financial_services,ECC,380113
133262,11.43,626386000.0,Nuveen Municipal Credit Opportunities Fund,,+3.44,+0.38,financial_services,NMCO,725302
197604,11.10,607697000.0,CION Investment Corporation,58.42,-0.09,-0.01,financial_services,CION,139888
